Item LC 116;Descrição Item;NBS;DESCRIÇÃO NBS;INDOP;Local incidência IBS;cClassTrib;nome cClassTrib;;
07.09;Varrição, Coleta, Remoção, Incineração, Tratamento, Reciclagem, Separação E Destinação Final De Lixo, Rejeitos E Outros Resíduos Quaisquer.;1.2403.32.00;Serviços de coleta de resíduos gerais, exceto de origem doméstica;050101;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
07.09;Varrição, Coleta, Remoção, Incineração, Tratamento, Reciclagem, Separação E Destinação Final De Lixo, Rejeitos E Outros Resíduos Quaisquer.;1.2403.32.00;Serviços de coleta de resíduos gerais, exceto de origem doméstica;050102;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
07.09;Varrição, Coleta, Remoção, Incineração, Tratamento, Reciclagem, Separação E Destinação Final De Lixo, Rejeitos E Outros Resíduos Quaisquer.;1.2403.32.00;Serviços de coleta de resíduos gerais, exceto de origem doméstica;050103;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
07.09;Varrição, Coleta, Remoção, Incineração, Tratamento, Reciclagem, Separação E Destinação Final De Lixo, Rejeitos E Outros Resíduos Quaisquer.;1.2403.32.00;Serviços de coleta de resíduos gerais, exceto de origem doméstica;050104;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
07.09;Varrição, Coleta, Remoção, Incineração, Tratamento, Reciclagem, Separação E Destinação Final De Lixo, Rejeitos E Outros Resíduos Quaisquer.;1.2404.11.00;Serviços de triagem, preparação, consolidação e estocagem de resíduos perigosos ;050101;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
07.09;Varrição, Coleta, Remoção, Incineração, Tratamento, Reciclagem, Separação E Destinação Final De Lixo, Rejeitos E Outros Resíduos Quaisquer.;1.2404.11.00;Serviços de triagem, preparação, consolidação e estocagem de resíduos perigosos ;050102;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
07.09;Varrição, Coleta, Remoção, Incineração, Tratamento, Reciclagem, Separação E Destinação Final De Lixo, Rejeitos E Outros Resíduos Quaisquer.;1.2404.11.00;Serviços de triagem, preparação, consolidação e estocagem de resíduos perigosos ;050103;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
07.09;Varrição, Coleta, Remoção, Incineração, Tratamento, Reciclagem, Separação E Destinação Final De Lixo, Rejeitos E Outros Resíduos Quaisquer.;1.2404.11.00;Serviços de triagem, preparação, consolidação e estocagem de resíduos perigosos ;050104;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
07.09;Varrição, Coleta, Remoção, Incineração, Tratamento, Reciclagem, Separação E Destinação Final De Lixo, Rejeitos E Outros Resíduos Quaisquer.;1.2404.12.00;Serviços de demolição e desmantelamento de embarcações, veículos e outros bens;050101;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
07.09;Varrição, Coleta, Remoção, Incineração, Tratamento, Reciclagem, Separação E Destinação Final De Lixo, Rejeitos E Outros Resíduos Quaisquer.;1.2404.12.00;Serviços de demolição e desmantelamento de embarcações, veículos e outros bens;050102;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
07.09;Varrição, Coleta, Remoção, Incineração, Tratamento, Reciclagem, Separação E Destinação Final De Lixo, Rejeitos E Outros Resíduos Quaisquer.;1.2404.12.00;Serviços de demolição e desmantelamento de embarcações, veículos e outros bens;050103;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
07.09;Varrição, Coleta, Remoção, Incineração, Tratamento, Reciclagem, Separação E Destinação Final De Lixo, Rejeitos E Outros Resíduos Quaisquer.;1.2404.12.00;Serviços de demolição e desmantelamento de embarcações, veículos e outros bens;050104;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
07.09;Varrição, Coleta, Remoção, Incineração, Tratamento, Reciclagem, Separação E Destinação Final De Lixo, Rejeitos E Outros Resíduos Quaisquer.;1.2404.13.00;Serviços de triagem, preparação, consolidação e estocagem de resíduos recicláveis não perigosos;050101;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
07.09;Varrição, Coleta, Remoção, Incineração, Tratamento, Reciclagem, Separação E Destinação Final De Lixo, Rejeitos E Outros Resíduos Quaisquer.;1.2404.13.00;Serviços de triagem, preparação, consolidação e estocagem de resíduos recicláveis não perigosos;050102;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
07.09;Varrição, Coleta, Remoção, Incineração, Tratamento, Reciclagem, Separação E Destinação Final De Lixo, Rejeitos E Outros Resíduos Quaisquer.;1.2404.13.00;Serviços de triagem, preparação, consolidação e estocagem de resíduos recicláveis não perigosos;050103;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
07.09;Varrição, Coleta, Remoção, Incineração, Tratamento, Reciclagem, Separação E Destinação Final De Lixo, Rejeitos E Outros Resíduos Quaisquer.;1.2404.13.00;Serviços de triagem, preparação, consolidação e estocagem de resíduos recicláveis não perigosos;050104;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
07.09;Varrição, Coleta, Remoção, Incineração, Tratamento, Reciclagem, Separação E Destinação Final De Lixo, Rejeitos E Outros Resíduos Quaisquer.;1.2404.19.00;Serviços de triagem, preparação, consolidação e estocagem de resíduos não perigosos, exceto os recicláveis;050101;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
07.09;Varrição, Coleta, Remoção, Incineração, Tratamento, Reciclagem, Separação E Destinação Final De Lixo, Rejeitos E Outros Resíduos Quaisquer.;1.2404.19.00;Serviços de triagem, preparação, consolidação e estocagem de resíduos não perigosos, exceto os recicláveis;050102;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
07.09;Varrição, Coleta, Remoção, Incineração, Tratamento, Reciclagem, Separação E Destinação Final De Lixo, Rejeitos E Outros Resíduos Quaisquer.;1.2404.19.00;Serviços de triagem, preparação, consolidação e estocagem de resíduos não perigosos, exceto os recicláveis;050103;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
07.09;Varrição, Coleta, Remoção, Incineração, Tratamento, Reciclagem, Separação E Destinação Final De Lixo, Rejeitos E Outros Resíduos Quaisquer.;1.2404.19.00;Serviços de triagem, preparação, consolidação e estocagem de resíduos não perigosos, exceto os recicláveis;050104;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
07.09;Varrição, Coleta, Remoção, Incineração, Tratamento, Reciclagem, Separação E Destinação Final De Lixo, Rejeitos E Outros Resíduos Quaisquer.;1.2404.33.00;Serviços de incineração de resíduos não perigosos;050101;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
07.09;Varrição, Coleta, Remoção, Incineração, Tratamento, Reciclagem, Separação E Destinação Final De Lixo, Rejeitos E Outros Resíduos Quaisquer.;1.2404.33.00;Serviços de incineração de resíduos não perigosos;050102;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
07.09;Varrição, Coleta, Remoção, Incineração, Tratamento, Reciclagem, Separação E Destinação Final De Lixo, Rejeitos E Outros Resíduos Quaisquer.;1.2404.33.00;Serviços de incineração de resíduos não perigosos;050103;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
07.09;Varrição, Coleta, Remoção, Incineração, Tratamento, Reciclagem, Separação E Destinação Final De Lixo, Rejeitos E Outros Resíduos Quaisquer.;1.2404.33.00;Serviços de incineração de resíduos não perigosos;050104;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
07.10;Limpeza, Manutenção E Conservação De Vias E Logradouros Públicos, Imóveis, Chaminés, Piscinas, Parques, Jardins E Congêneres.;1.1803.10.00;Serviços gerais de limpeza  ;020201;local do imóvel;000001;Situações tributadas integralmente pelo IBS e CBS.;;
07.10;Limpeza, Manutenção E Conservação De Vias E Logradouros Públicos, Imóveis, Chaminés, Piscinas, Parques, Jardins E Congêneres.;1.1803.10.00;Serviços gerais de limpeza  ;020201;local do imóvel;200045;Operações relacionadas a projetos de reabilitação urbana de zonas históricas e de áreas críticas de recuperação e reconversão urbanística;;
07.10;Limpeza, Manutenção E Conservação De Vias E Logradouros Públicos, Imóveis, Chaminés, Piscinas, Parques, Jardins E Congêneres.;1.1803.22.00;Serviços de limpeza de janelas ;020201;local do imóvel;000001;Situações tributadas integralmente pelo IBS e CBS.;;
07.10;Limpeza, Manutenção E Conservação De Vias E Logradouros Públicos, Imóveis, Chaminés, Piscinas, Parques, Jardins E Congêneres.;1.1803.22.00;Serviços de limpeza de janelas ;020201;local do imóvel;200045;Operações relacionadas a projetos de reabilitação urbana de zonas históricas e de áreas críticas de recuperação e reconversão urbanística;;
07.10;Limpeza, Manutenção E Conservação De Vias E Logradouros Públicos, Imóveis, Chaminés, Piscinas, Parques, Jardins E Congêneres.;1.1803.29.00;Serviços especializados de limpeza não classificados em subposições anteriores;020201;local do imóvel;000001;Situações tributadas integralmente pelo IBS e CBS.;;
07.10;Limpeza, Manutenção E Conservação De Vias E Logradouros Públicos, Imóveis, Chaminés, Piscinas, Parques, Jardins E Congêneres.;1.1803.29.00;Serviços especializados de limpeza não classificados em subposições anteriores;020201;local do imóvel;200045;Operações relacionadas a projetos de reabilitação urbana de zonas históricas e de áreas críticas de recuperação e reconversão urbanística;;
07.10;Limpeza, Manutenção E Conservação De Vias E Logradouros Públicos, Imóveis, Chaminés, Piscinas, Parques, Jardins E Congêneres.;1.2405.14.00;Serviços de remediação em edificações ;020201;local do imóvel;000001;Situações tributadas integralmente pelo IBS e CBS.;;
07.10;Limpeza, Manutenção E Conservação De Vias E Logradouros Públicos, Imóveis, Chaminés, Piscinas, Parques, Jardins E Congêneres.;1.2405.14.00;Serviços de remediação em edificações ;020201;local do imóvel;200045;Operações relacionadas a projetos de reabilitação urbana de zonas históricas e de áreas críticas de recuperação e reconversão urbanística;;
07.10;Limpeza, Manutenção E Conservação De Vias E Logradouros Públicos, Imóveis, Chaminés, Piscinas, Parques, Jardins E Congêneres.;1.2406.90.00;Serviços de limpeza urbana e similares não classificados em subposições anteriores;020201;local do imóvel;000001;Situações tributadas integralmente pelo IBS e CBS.;;
07.10;Limpeza, Manutenção E Conservação De Vias E Logradouros Públicos, Imóveis, Chaminés, Piscinas, Parques, Jardins E Congêneres.;1.2406.90.00;Serviços de limpeza urbana e similares não classificados em subposições anteriores;020201;local do imóvel;200045;Operações relacionadas a projetos de reabilitação urbana de zonas históricas e de áreas críticas de recuperação e reconversão urbanística;;
07.10;Limpeza, Manutenção E Conservação De Vias E Logradouros Públicos, Imóveis, Chaminés, Piscinas, Parques, Jardins E Congêneres.;1.2407.00.00;Serviços de proteção ambiental não classificados em posições anteriores;020201;local do imóvel;000001;Situações tributadas integralmente pelo IBS e CBS.;;
07.10;Limpeza, Manutenção E Conservação De Vias E Logradouros Públicos, Imóveis, Chaminés, Piscinas, Parques, Jardins E Congêneres.;1.2407.00.00;Serviços de proteção ambiental não classificados em posições anteriores;020201;local do imóvel;200045;Operações relacionadas a projetos de reabilitação urbana de zonas históricas e de áreas críticas de recuperação e reconversão urbanística;;
07.11;Decoração E Jardinagem, Inclusive Corte E Poda De Árvores.;1.1409.11.00;Serviços de design de interiores para espaços comerciais e públicos;100301;Domicílio principal do adquirente;000001;Situações tributadas integralmente pelo IBS e CBS.;;
07.11;Decoração E Jardinagem, Inclusive Corte E Poda De Árvores.;1.1409.12.00;Serviços de design de interiores para espaços residenciais ;100301;Domicílio principal do adquirente;000001;Situações tributadas integralmente pelo IBS e CBS.;;
07.11;Decoração E Jardinagem, Inclusive Corte E Poda De Árvores.;1.1806.70.00;Serviços de jardinagem  ;100301;Domicílio principal do adquirente;000001;Situações tributadas integralmente pelo IBS e CBS.;;
07.12;Controle E Tratamento De Efluentes De Qualquer Natureza E De Agentes Físicos, Químicos E Biológicos.;1.2404.21.00;Serviços de tratamento de resíduos perigosos;100301;Domicílio principal do adquirente;000001;Situações tributadas integralmente pelo IBS e CBS.;;
07.12;Controle E Tratamento De Efluentes De Qualquer Natureza E De Agentes Físicos, Químicos E Biológicos.;1.2404.22.00;Serviços de eliminação de resíduos perigosos;100301;Domicílio principal do adquirente;000001;Situações tributadas integralmente pelo IBS e CBS.;;
07.12;Controle E Tratamento De Efluentes De Qualquer Natureza E De Agentes Físicos, Químicos E Biológicos.;1.2404.31.00;Serviços de tratamento e eliminação de resíduos não perigosos em aterros sanitários;100301;Domicílio principal do adquirente;000001;Situações tributadas integralmente pelo IBS e CBS.;;
07.12;Controle E Tratamento De Efluentes De Qualquer Natureza E De Agentes Físicos, Químicos E Biológicos.;1.2404.32.00;Serviços de tratamento e eliminação de resíduos não perigosos em aterros, exceto os sanitários;100301;Domicílio principal do adquirente;000001;Situações tributadas integralmente pelo IBS e CBS.;;
